
Kokkos::Cuda::initialize WARNING: Cuda is allocating into UVMSpace by default
                                  without setting CUDA_LAUNCH_BLOCKING=1.
                                  The code must call Cuda().fence() after each kernel
                                  or will likely crash when accessing data on the host.
0.0917772 0.149368 0.0331826 size  6125000 92292.4 MUPD/s or  738.339 GB/s
0.0929933 0.151445 0.0332694 size  6129000 92111.7 MUPD/s or  736.894 GB/s
0.0929246 0.149417 0.033357 size  6133000 91929.7 MUPD/s or  735.437 GB/s
0.0940238 0.153967 0.0332407 size  6137000 92311.4 MUPD/s or  738.491 GB/s
0.0942547 0.154314 0.0331051 size  6141000 92749.9 MUPD/s or  741.999 GB/s
0.0942748 0.154204 0.0331896 size  6145000 92574.1 MUPD/s or  740.593 GB/s
0.0941684 0.154273 0.0330334 size  6149000 93072.4 MUPD/s or   744.58 GB/s
0.0932028 0.151771 0.0330417 size  6153000 93109.5 MUPD/s or  744.876 GB/s
0.0938304 0.152135 0.0331133 size  6157000 92968.7 MUPD/s or   743.75 GB/s
0.0935403 0.152917 0.0331672 size  6161000 92877.9 MUPD/s or  743.023 GB/s
0.0935188 0.152698 0.0329985 size  6165000 93413.4 MUPD/s or  747.307 GB/s
0.0941131 0.15275 0.0330978 size  6169000 93193.6 MUPD/s or  745.549 GB/s
0.093708 0.152687 0.0331384 size  6173000 93139.6 MUPD/s or  745.117 GB/s
0.0937312 0.15272 0.0337727 size  6177000 91449.7 MUPD/s or  731.598 GB/s
0.0938765 0.153221 0.0335407 size  6181000 92141.8 MUPD/s or  737.135 GB/s
0.0944769 0.155682 0.0346137 size  6185000 89343.1 MUPD/s or  714.745 GB/s
0.094945 0.15434 0.03461 size  6189000 89410.6 MUPD/s or  715.285 GB/s
0.0953394 0.15318 0.0341532 size  6193000 90664.9 MUPD/s or  725.319 GB/s
0.0943123 0.154826 0.034322 size  6197000 90277.3 MUPD/s or  722.219 GB/s
0.0941035 0.153337 0.034083 size  6201000 90969.1 MUPD/s or  727.753 GB/s
0.0940744 0.153534 0.0347626 size  6205000 89248.1 MUPD/s or  713.985 GB/s
0.0941464 0.155441 0.033989 size  6209000 91338.4 MUPD/s or  730.708 GB/s
0.0946674 0.155419 0.034272 size  6213000 90642.6 MUPD/s or  725.141 GB/s
0.0955656 0.155719 0.0340195 size  6217000 91374.1 MUPD/s or  730.993 GB/s
0.0945705 0.153683 0.034772 size  6221000 89454.1 MUPD/s or  715.633 GB/s
0.0944592 0.15379 0.0339998 size  6225000 91544.7 MUPD/s or  732.357 GB/s
0.0944887 0.154097 0.0338943 size  6229000 91888.6 MUPD/s or  735.109 GB/s
0.0947173 0.154726 0.0335929 size  6233000 92772.6 MUPD/s or   742.18 GB/s
0.0956384 0.156488 0.0337854 size  6237000 92303.2 MUPD/s or  738.426 GB/s
0.0947316 0.154402 0.0341106 size  6241000 91481.9 MUPD/s or  731.855 GB/s
0.0949723 0.155068 0.0337484 size  6245000 92522.9 MUPD/s or  740.183 GB/s
0.0948887 0.156358 0.0342189 size  6249000 91309.2 MUPD/s or  730.474 GB/s
0.0959131 0.156894 0.033848 size  6253000 92368.9 MUPD/s or  738.951 GB/s
0.095852 0.157054 0.0342539 size  6257000 91332.5 MUPD/s or   730.66 GB/s
0.0950695 0.155057 0.0335967 size  6261000 93178.9 MUPD/s or  745.431 GB/s
0.0951087 0.155264 0.0343781 size  6265000 91119.1 MUPD/s or  728.952 GB/s
0.0951093 0.155063 0.0342822 size  6269000 91432.2 MUPD/s or  731.458 GB/s
0.0952545 0.158075 0.0349401 size  6273000 89768 MUPD/s or  718.144 GB/s
0.0953961 0.157571 0.0347979 size  6277000 90192.3 MUPD/s or  721.538 GB/s
0.0961745 0.156056 0.0348021 size  6281000 90238.8 MUPD/s or   721.91 GB/s
0.0954671 0.155905 0.0383954 size  6285000 81845.7 MUPD/s or  654.766 GB/s
0.0955776 0.152342 0.0398045 size  6289000 78998.5 MUPD/s or  631.988 GB/s
0.0956127 0.155746 0.0428712 size  6293000 73394.3 MUPD/s or  587.154 GB/s
0.0955152 0.157312 0.0400929 size  6297000 78530 MUPD/s or   628.24 GB/s
0.0955371 0.15566 0.0385444 size  6301000 81736.9 MUPD/s or  653.895 GB/s
0.0956021 0.154347 0.0364549 size  6305000 86476.7 MUPD/s or  691.813 GB/s
0.0950718 0.153608 0.0344197 size  6309000 91648.1 MUPD/s or  733.185 GB/s
0.09495 0.153667 0.0348096 size  6313000 90679.1 MUPD/s or  725.432 GB/s
0.0958468 0.158639 0.034651 size  6317000 91151.7 MUPD/s or  729.214 GB/s
0.0959632 0.156716 0.0343537 size  6321000 91998.9 MUPD/s or  735.992 GB/s
0.0961445 0.157019 0.0341312 size  6325000 92657.2 MUPD/s or  741.258 GB/s
0.0961971 0.158973 0.0343657 size  6329000 92083.2 MUPD/s or  736.665 GB/s
0.0960958 0.15678 0.0343068 size  6333000 92299.6 MUPD/s or  738.397 GB/s
0.0962 0.156875 0.0344823 size  6337000 91887.7 MUPD/s or  735.102 GB/s
0.0964192 0.155634 0.0344517 size  6341000 92027.4 MUPD/s or  736.219 GB/s
0.0957224 0.155441 0.0344438 size  6345000 92106.6 MUPD/s or  736.853 GB/s
0.0958667 0.156082 0.034487 size  6349000 92049.3 MUPD/s or  736.394 GB/s
0.0952372 0.154566 0.0346601 size  6353000 91647.1 MUPD/s or  733.177 GB/s
0.096447 0.157377 0.0343035 size  6357000 92658.2 MUPD/s or  741.265 GB/s
0.0962899 0.157874 0.0346055 size  6361000 91907.4 MUPD/s or  735.259 GB/s
0.0966241 0.155482 0.0349071 size  6365000 91170.6 MUPD/s or  729.365 GB/s
0.0969566 0.157835 0.035203 size  6369000 90460.9 MUPD/s or  723.687 GB/s
0.0967255 0.157837 0.0354632 size  6373000 89853.8 MUPD/s or   718.83 GB/s
0.0971259 0.15738 0.0354102 size  6377000 90044.6 MUPD/s or  720.356 GB/s
0.0962425 0.156634 0.0359427 size  6381000 88766.2 MUPD/s or  710.129 GB/s
0.0969609 0.158044 0.035852 size  6385000 89046.6 MUPD/s or  712.373 GB/s
0.0969014 0.158527 0.035281 size  6389000 90544.5 MUPD/s or  724.356 GB/s
0.0971604 0.158593 0.034884 size  6393000 91632.3 MUPD/s or  733.058 GB/s
0.0980673 0.16 0.0348925 size  6397000 91667.4 MUPD/s or  733.339 GB/s
0.0968165 0.155894 0.0347937 size  6401000 91985.1 MUPD/s or  735.881 GB/s
0.0971831 0.158075 0.0347945 size  6405000 92040.4 MUPD/s or  736.323 GB/s
0.0972234 0.160237 0.034707 size  6409000 92330 MUPD/s or   738.64 GB/s
0.0977214 0.15842 0.0344178 size  6413000 93164.1 MUPD/s or  745.313 GB/s
0.0974174 0.158346 0.0347283 size  6417000 92388.6 MUPD/s or  739.109 GB/s
0.0974554 0.158808 0.0349288 size  6421000 91915.6 MUPD/s or  735.325 GB/s
0.0974906 0.159402 0.0346266 size  6425000 92775.6 MUPD/s or  742.205 GB/s
0.097987 0.161639 0.03461 size  6429000 92877.7 MUPD/s or  743.021 GB/s
0.0984977 0.159993 0.0344979 size  6433000 93237.4 MUPD/s or    745.9 GB/s
0.0978497 0.159601 0.0345911 size  6437000 93044.1 MUPD/s or  744.352 GB/s
0.0978124 0.159383 0.0350951 size  6441000 91764.8 MUPD/s or  734.119 GB/s
0.0978162 0.159891 0.0353314 size  6445000 91207.7 MUPD/s or  729.662 GB/s
0.0979869 0.159821 0.0353336 size  6449000 91258.7 MUPD/s or   730.07 GB/s
0.0982503 0.160906 0.0350009 size  6453000 92183.3 MUPD/s or  737.466 GB/s
0.0989636 0.160664 0.034987 size  6457000 92277.3 MUPD/s or  738.218 GB/s
0.0982217 0.161594 0.0349884 size  6461000 92330.7 MUPD/s or  738.646 GB/s
0.0983488 0.158446 0.0355961 size  6465000 90810.5 MUPD/s or  726.484 GB/s
0.0981899 0.160144 0.0353372 size  6469000 91532.5 MUPD/s or   732.26 GB/s
0.0982154 0.160251 0.0353188 size  6473000 91636.7 MUPD/s or  733.094 GB/s
0.0973954 0.158122 0.0353998 size  6477000 91483.4 MUPD/s or  731.868 GB/s
0.0982848 0.160065 0.0356665 size  6481000 90855.7 MUPD/s or  726.846 GB/s
0.0982756 0.160172 0.0358512 size  6485000 90443.2 MUPD/s or  723.545 GB/s
0.0984113 0.160268 0.035604 size  6489000 91127.3 MUPD/s or  729.019 GB/s
0.0984057 0.160582 0.0352421 size  6493000 92120.1 MUPD/s or   736.96 GB/s
0.0995742 0.161754 0.0349741 size  6497000 92883 MUPD/s or  743.064 GB/s
0.0976204 0.159599 0.0349985 size  6501000 92875.5 MUPD/s or  743.004 GB/s
0.0976343 0.16181 0.0348872 size  6505000 93229 MUPD/s or  745.832 GB/s
0.0995262 0.162853 0.0352349 size  6509000 92365.8 MUPD/s or  738.926 GB/s
0.0998295 0.163094 0.03529 size  6513000 92278.4 MUPD/s or  738.227 GB/s
0.0989241 0.161341 0.035618 size  6517000 91484.7 MUPD/s or  731.878 GB/s
0.098935 0.161063 0.0356647 size  6521000 91421 MUPD/s or  731.368 GB/s
0.0989905 0.161341 0.036001 size  6525000 90622.5 MUPD/s or   724.98 GB/s
0.099002 0.160464 0.0367522 size  6529000 88824.7 MUPD/s or  710.597 GB/s
0.0990902 0.162457 0.0370393 size  6533000 88190.2 MUPD/s or  705.522 GB/s
0.100084 0.163906 0.0378003 size  6537000 86467.7 MUPD/s or  691.741 GB/s
0.0993217 0.162015 0.0370642 size  6541000 88238.9 MUPD/s or  705.911 GB/s
0.0993732 0.162256 0.0412577 size  6545000 79318.6 MUPD/s or  634.549 GB/s
0.100678 0.16435 0.0443635 size  6549000 73810.7 MUPD/s or  590.486 GB/s
0.100694 0.164294 0.0460877 size  6553000 71092.7 MUPD/s or  568.742 GB/s
0.0997028 0.162364 0.0451355 size  6557000 72636.9 MUPD/s or  581.095 GB/s
0.0994935 0.16254 0.0421832 size  6561000 77767.8 MUPD/s or  622.143 GB/s
0.0995857 0.162865 0.0410112 size  6565000 80039 MUPD/s or  640.312 GB/s
0.0997265 0.162766 0.0368251 size  6569000 89191.9 MUPD/s or  713.535 GB/s
0.0997755 0.166262 0.035749 size  6573000 91932.6 MUPD/s or  735.461 GB/s
0.100421 0.163191 0.0360317 size  6577000 91266.8 MUPD/s or  730.134 GB/s
0.101063 0.164804 0.0363186 size  6581000 90600.9 MUPD/s or  724.808 GB/s
0.100095 0.163786 0.035867 size  6585000 91797.5 MUPD/s or   734.38 GB/s
0.100836 0.163806 0.0359593 size  6589000 91617.4 MUPD/s or  732.939 GB/s
0.100065 0.163427 0.0361788 size  6593000 91116.8 MUPD/s or  728.935 GB/s
0.0994477 0.163339 0.0360336 size  6597000 91539.6 MUPD/s or  732.316 GB/s
0.0992028 0.161505 0.0357045 size  6601000 92439.3 MUPD/s or  739.514 GB/s
0.0996803 0.161682 0.0361424 size  6605000 91374.7 MUPD/s or  730.998 GB/s
0.0996894 0.1619 0.0358983 size  6609000 92051.8 MUPD/s or  736.415 GB/s
0.100413 0.163321 0.0361671 size  6613000 91422.8 MUPD/s or  731.383 GB/s
0.100555 0.163033 0.0360554 size  6617000 91761.5 MUPD/s or  734.092 GB/s
0.100671 0.165152 0.0357982 size  6621000 92476.7 MUPD/s or  739.814 GB/s
0.101763 0.166364 0.0359349 size  6625000 92180.6 MUPD/s or  737.445 GB/s
0.101878 0.16411 0.0358061 size  6629000 92567.9 MUPD/s or  740.543 GB/s
0.100388 0.162064 0.0357704 size  6633000 92716.4 MUPD/s or  741.731 GB/s
0.0999081 0.163723 0.0358886 size  6637000 92466.8 MUPD/s or  739.734 GB/s
0.101013 0.163667 0.0362209 size  6641000 91673.7 MUPD/s or  733.389 GB/s
0.100234 0.162376 0.0359521 size  6645000 92414.6 MUPD/s or  739.317 GB/s
0.100178 0.164534 0.0359558 size  6649000 92460.7 MUPD/s or  739.686 GB/s
0.10046 0.164257 0.0356117 size  6653000 93410.2 MUPD/s or  747.281 GB/s
0.099959 0.165425 0.0363706 size  6657000 91516.2 MUPD/s or   732.13 GB/s
0.102144 0.166892 0.035903 size  6661000 92764 MUPD/s or  742.112 GB/s
0.102346 0.167032 0.0359886 size  6665000 92598.8 MUPD/s or  740.791 GB/s
0.102241 0.167065 0.0363861 size  6669000 91642 MUPD/s or  733.136 GB/s
0.101961 0.164972 0.0364353 size  6673000 91573.2 MUPD/s or  732.585 GB/s
0.101277 0.165686 0.0365256 size  6677000 91401.7 MUPD/s or  731.214 GB/s
0.101515 0.167416 0.0364625 size  6681000 91614.6 MUPD/s or  732.917 GB/s
0.102466 0.167257 0.0364127 size  6685000 91794.9 MUPD/s or  734.359 GB/s
0.101485 0.165937 0.0363895 size  6689000 91908.4 MUPD/s or  735.268 GB/s
0.101596 0.165911 0.0363564 size  6693000 92047.1 MUPD/s or  736.377 GB/s
0.101607 0.167471 0.036009 size  6697000 92990.7 MUPD/s or  743.926 GB/s
0.101824 0.166158 0.0363698 size  6701000 92123.1 MUPD/s or  736.985 GB/s
0.103408 0.169076 0.0369886 size  6705000 90636 MUPD/s or  725.088 GB/s
0.101993 0.166453 0.0372483 size  6709000 90057.9 MUPD/s or  720.463 GB/s
0.102838 0.166352 0.0372985 size  6713000 89990.2 MUPD/s or  719.922 GB/s
0.101983 0.163496 0.0371287 size  6717000 90455.7 MUPD/s or  723.645 GB/s
0.100862 0.165976 0.0367546 size  6721000 91430.8 MUPD/s or  731.447 GB/s
0.102043 0.167919 0.0362432 size  6725000 92776.1 MUPD/s or  742.209 GB/s
0.103219 0.168687 0.0367041 size  6729000 91665.5 MUPD/s or  733.324 GB/s
0.102095 0.166076 0.0363746 size  6733000 92550.8 MUPD/s or  740.407 GB/s
0.102068 0.16649 0.0364351 size  6737000 92452.1 MUPD/s or  739.616 GB/s
0.102131 0.166618 0.0373416 size  6741000 90261.3 MUPD/s or   722.09 GB/s
0.102552 0.168452 0.0373746 size  6745000 90235.1 MUPD/s or  721.881 GB/s
0.103398 0.168161 0.0379572 size  6749000 88902.9 MUPD/s or  711.223 GB/s
0.1024 0.166879 0.03703 size  6753000 91182.9 MUPD/s or  729.463 GB/s
0.102524 0.167145 0.0365898 size  6757000 92334.6 MUPD/s or  738.677 GB/s
0.103202 0.168988 0.0370052 size  6761000 91352 MUPD/s or  730.816 GB/s
0.103783 0.169329 0.0365901 size  6765000 92442.9 MUPD/s or  739.544 GB/s
0.103639 0.167776 0.0365373 size  6769000 92631.3 MUPD/s or  741.051 GB/s
0.102863 0.1677 0.0371277 size  6773000 91212.2 MUPD/s or  729.698 GB/s
0.102854 0.167757 0.037566 size  6777000 90201.2 MUPD/s or  721.609 GB/s
0.103057 0.167917 0.0367928 size  6781000 92151.3 MUPD/s or   737.21 GB/s
0.103097 0.171115 0.0370654 size  6785000 91527.4 MUPD/s or  732.219 GB/s
0.103391 0.168234 0.0377176 size  6789000 89997.8 MUPD/s or  719.982 GB/s
0.103464 0.16828 0.0376217 size  6793000 90280.4 MUPD/s or  722.243 GB/s
0.103234 0.170494 0.0376385 size  6797000 90293.2 MUPD/s or  722.346 GB/s
0.104299 0.170539 0.0373977 size  6801000 90928 MUPD/s or  727.424 GB/s
0.104362 0.170621 0.0381587 size  6805000 89167.2 MUPD/s or  713.338 GB/s
0.103511 0.169047 0.0407095 size  6809000 83629.1 MUPD/s or  669.033 GB/s
0.103877 0.169994 0.0438321 size  6813000 77717.1 MUPD/s or  621.737 GB/s
0.103563 0.169016 0.0446297 size  6817000 76372.8 MUPD/s or  610.983 GB/s
0.104311 0.167322 0.0441095 size  6821000 77319 MUPD/s or  618.552 GB/s
0.10375 0.169023 0.0418878 size  6825000 81467.7 MUPD/s or  651.742 GB/s
0.103292 0.165049 0.0389166 size  6829000 87739 MUPD/s or  701.912 GB/s
0.103678 0.166371 0.0373515 size  6833000 91468.8 MUPD/s or   731.75 GB/s
0.103996 0.169198 0.0373066 size  6837000 91632.5 MUPD/s or   733.06 GB/s
0.10405 0.169299 0.0377481 size  6841000 90613.7 MUPD/s or   724.91 GB/s
0.103206 0.166735 0.0373449 size  6845000 91645.6 MUPD/s or  733.165 GB/s
0.103232 0.169354 0.037168 size  6849000 92135.7 MUPD/s or  737.086 GB/s
0.104187 0.169961 0.0374059 size  6853000 91603.3 MUPD/s or  732.826 GB/s
0.104219 0.170156 0.0377375 size  6857000 90851.3 MUPD/s or   726.81 GB/s
0.105452 0.171453 0.0375848 size  6861000 91273.6 MUPD/s or  730.189 GB/s
0.103564 0.169413 0.0377185 size  6865000 91003 MUPD/s or  728.024 GB/s
0.104431 0.168387 0.0374394 size  6869000 91734.8 MUPD/s or  733.878 GB/s
0.104381 0.170099 0.0386073 size  6873000 89011.7 MUPD/s or  712.094 GB/s
0.104708 0.170315 0.0378017 size  6877000 90961.5 MUPD/s or  727.692 GB/s
0.10337 0.167454 0.0380941 size  6881000 90315.7 MUPD/s or  722.526 GB/s
0.103357 0.16758 0.0380291 size  6885000 90522.7 MUPD/s or  724.181 GB/s
0.103899 0.170192 0.0373756 size  6889000 92159.1 MUPD/s or  737.273 GB/s
0.104853 0.17027 0.0369603 size  6893000 93248.7 MUPD/s or   745.99 GB/s
0.104649 0.168228 0.0373118 size  6897000 92424 MUPD/s or  739.392 GB/s
0.104115 0.169719 0.0376934 size  6901000 91541.2 MUPD/s or  732.329 GB/s
0.104637 0.170626 0.03756 size  6905000 91919.5 MUPD/s or  735.356 GB/s
0.105408 0.17061 0.0373622 size  6909000 92459.8 MUPD/s or  739.678 GB/s
0.105936 0.173361 0.0374246 size  6913000 92359.1 MUPD/s or  738.873 GB/s
0.106101 0.173411 0.0373397 size  6917000 92622.7 MUPD/s or  740.981 GB/s
0.106135 0.173576 0.0369518 size  6921000 93649.1 MUPD/s or  749.193 GB/s
0.10617 0.171881 0.0373732 size  6925000 92646.5 MUPD/s or  741.172 GB/s
0.105408 0.171849 0.0377209 size  6929000 91845.6 MUPD/s or  734.765 GB/s
0.105378 0.171644 0.0379217 size  6933000 91412 MUPD/s or  731.296 GB/s
0.105489 0.172144 0.0393954 size  6937000 88043.2 MUPD/s or  704.346 GB/s
0.10551 0.172014 0.038317 size  6941000 90573.5 MUPD/s or  724.588 GB/s
0.105638 0.173161 0.0382182 size  6945000 90859.8 MUPD/s or  726.878 GB/s
0.106655 0.172614 0.0376404 size  6949000 92307.8 MUPD/s or  738.462 GB/s
0.105393 0.173204 0.0380789 size  6953000 91297.2 MUPD/s or  730.378 GB/s
0.106567 0.171168 0.0377461 size  6957000 92155.3 MUPD/s or  737.242 GB/s
0.10455 0.169569 0.0378549 size  6961000 91943.2 MUPD/s or  735.546 GB/s
0.104629 0.171815 0.0378608 size  6965000 91981.8 MUPD/s or  735.854 GB/s
0.105862 0.172516 0.0387741 size  6969000 89866.7 MUPD/s or  718.934 GB/s
0.105979 0.172451 0.038251 size  6973000 91148 MUPD/s or  729.184 GB/s
0.106022 0.174566 0.0393575 size  6977000 88636.3 MUPD/s or  709.091 GB/s
0.106557 0.173033 0.0390474 size  6981000 89391.3 MUPD/s or   715.13 GB/s
0.106194 0.174877 0.0386534 size  6985000 90354.2 MUPD/s or  722.834 GB/s
0.105899 0.174553 0.0382638 size  6989000 91326.6 MUPD/s or  730.613 GB/s
0.106219 0.173044 0.0392913 size  6993000 88989.1 MUPD/s or  711.913 GB/s
0.106268 0.17289 0.038285 size  6997000 91380.5 MUPD/s or  731.044 GB/s
0.106005 0.172989 0.0385135 size  7001000 90890.3 MUPD/s or  727.122 GB/s
0.106313 0.170568 0.038191 size  7005000 91710.1 MUPD/s or   733.68 GB/s
0.105145 0.170524 0.0377946 size  7009000 92724.8 MUPD/s or  741.798 GB/s
0.105559 0.173491 0.0379159 size  7013000 92480.9 MUPD/s or  739.847 GB/s
0.107748 0.176099 0.0380431 size  7017000 92224.4 MUPD/s or  737.796 GB/s
0.106617 0.174848 0.0376775 size  7021000 93172.4 MUPD/s or  745.379 GB/s
0.105298 0.174459 0.0380071 size  7025000 92416.9 MUPD/s or  739.335 GB/s
0.107559 0.173991 0.0377646 size  7029000 93063.4 MUPD/s or  744.507 GB/s
0.106745 0.174403 0.0384417 size  7033000 91476.2 MUPD/s or   731.81 GB/s
0.106909 0.175135 0.0388744 size  7037000 90509.5 MUPD/s or  724.076 GB/s
0.10778 0.176194 0.0398911 size  7041000 88252.7 MUPD/s or  706.021 GB/s
0.107905 0.17656 0.0385734 size  7045000 91319.5 MUPD/s or  730.556 GB/s
0.107152 0.174299 0.0388919 size  7049000 90623.1 MUPD/s or  724.985 GB/s
0.107979 0.175711 0.0388807 size  7053000 90700.6 MUPD/s or  725.605 GB/s
0.107236 0.175098 0.0390579 size  7057000 90340.3 MUPD/s or  722.722 GB/s
0.107313 0.174275 0.0389137 size  7061000 90726.4 MUPD/s or  725.811 GB/s
0.108691 0.177508 0.039057 size  7065000 90444.7 MUPD/s or  723.558 GB/s
0.108492 0.177283 0.040735 size  7069000 86768 MUPD/s or  694.144 GB/s
0.107313 0.175143 0.043811 size  7073000 80721.8 MUPD/s or  645.774 GB/s
0.108435 0.17736 0.0464914 size  7077000 76110.9 MUPD/s or  608.887 GB/s
0.108164 0.175146 0.0464169 size  7081000 76276.1 MUPD/s or  610.209 GB/s
0.108433 0.177442 0.0449074 size  7085000 78884.6 MUPD/s or  631.077 GB/s
0.108478 0.17747 0.0421312 size  7089000 84130 MUPD/s or   673.04 GB/s
0.10846 0.177654 0.039489 size  7093000 89809.8 MUPD/s or  718.478 GB/s
0.108589 0.177831 0.0387669 size  7097000 91534.2 MUPD/s or  732.273 GB/s
0.108703 0.175587 0.0393147 size  7101000 90309.7 MUPD/s or  722.477 GB/s
0.109146 0.176 0.0396373 size  7105000 89625.1 MUPD/s or  717.001 GB/s
0.107911 0.17804 0.0388553 size  7109000 91480.4 MUPD/s or  731.843 GB/s
0.10806 0.176527 0.0387341 size  7113000 91818.2 MUPD/s or  734.546 GB/s
0.10808 0.176117 0.0390089 size  7117000 91222.8 MUPD/s or  729.783 GB/s
0.108169 0.17624 0.0391193 size  7121000 91016.3 MUPD/s or  728.131 GB/s
0.10819 0.176756 0.0395849 size  7125000 89996.5 MUPD/s or  719.972 GB/s
0.109382 0.179324 0.0388902 size  7129000 91655.4 MUPD/s or  733.243 GB/s
0.109331 0.176781 0.0387637 size  7133000 92006.1 MUPD/s or  736.049 GB/s
0.109424 0.178788 0.0391348 size  7137000 91184.8 MUPD/s or  729.478 GB/s
0.108366 0.176336 0.0387251 size  7141000 92201.2 MUPD/s or   737.61 GB/s
0.108023 0.175448 0.0385965 size  7145000 92560.3 MUPD/s or  740.482 GB/s
0.108845 0.177144 0.0388522 size  7149000 92002.5 MUPD/s or   736.02 GB/s
0.10853 0.177042 0.039301 size  7153000 91002.9 MUPD/s or  728.023 GB/s
0.107343 0.174265 0.0395383 size  7157000 90507.1 MUPD/s or  724.057 GB/s
0.107375 0.174426 0.0391402 size  7161000 91478.9 MUPD/s or  731.831 GB/s
0.107546 0.175648 0.0389625 size  7165000 91947.3 MUPD/s or  735.578 GB/s
0.107532 0.179762 0.0393301 size  7169000 91138.7 MUPD/s or   729.11 GB/s
0.108936 0.17564 0.0392505 size  7173000 91374.7 MUPD/s or  730.997 GB/s
0.107598 0.174692 0.0390196 size  7177000 91966.6 MUPD/s or  735.733 GB/s
0.10993 0.179332 0.039044 size  7181000 91960.4 MUPD/s or  735.683 GB/s
0.108983 0.177925 0.0388963 size  7185000 92361 MUPD/s or  738.888 GB/s
0.109013 0.178327 0.0383063 size  7189000 93835.6 MUPD/s or  750.685 GB/s
0.109155 0.178341 0.0387155 size  7193000 92895.6 MUPD/s or  743.165 GB/s
0.109323 0.178448 0.0390086 size  7197000 92248.9 MUPD/s or  737.991 GB/s
0.109408 0.178208 0.0391401 size  7201000 91990.1 MUPD/s or  735.921 GB/s
0.109433 0.178522 0.0396035 size  7205000 90964.2 MUPD/s or  727.714 GB/s
0.108102 0.175474 0.0391354 size  7209000 92103.4 MUPD/s or  736.827 GB/s
0.10817 0.176838 0.0390561 size  7213000 92341.6 MUPD/s or  738.733 GB/s
0.109692 0.178681 0.0389981 size  7217000 92530.1 MUPD/s or  740.241 GB/s
0.110195 0.178754 0.0392294 size  7221000 92035.6 MUPD/s or  736.285 GB/s
0.108545 0.175838 0.039921 size  7225000 90491.3 MUPD/s or   723.93 GB/s
0.108841 0.17865 0.0398611 size  7229000 90677.5 MUPD/s or   725.42 GB/s
0.110114 0.178453 0.0388457 size  7233000 93099 MUPD/s or  744.792 GB/s
0.108866 0.178318 0.0393578 size  7237000 91938.6 MUPD/s or  735.509 GB/s
0.109426 0.176162 0.0390898 size  7241000 92620 MUPD/s or   740.96 GB/s
0.109171 0.177216 0.0392058 size  7245000 92397 MUPD/s or  739.176 GB/s
0.109679 0.181914 0.039376 size  7249000 92048.6 MUPD/s or  736.388 GB/s
0.111362 0.182151 0.0396354 size  7253000 91496.5 MUPD/s or  731.972 GB/s
0.111532 0.181449 0.0394659 size  7257000 91940.2 MUPD/s or  735.522 GB/s
0.110622 0.18122 0.0392495 size  7261000 92497.9 MUPD/s or  739.983 GB/s
0.1095 0.177817 0.0394012 size  7265000 92192.6 MUPD/s or  737.541 GB/s
0.10934 0.177941 0.0396301 size  7269000 91710.6 MUPD/s or  733.685 GB/s
0.110144 0.180116 0.0401981 size  7273000 90464.5 MUPD/s or  723.716 GB/s
0.109673 0.178235 0.0399743 size  7277000 91021.1 MUPD/s or  728.169 GB/s
0.109857 0.178977 0.0396931 size  7281000 91716.3 MUPD/s or   733.73 GB/s
0.11067 0.18042 0.0397881 size  7285000 91547.4 MUPD/s or   732.38 GB/s
0.110726 0.180619 0.0395785 size  7289000 92082.8 MUPD/s or  736.663 GB/s
0.11083 0.180918 0.0396125 size  7293000 92054.4 MUPD/s or  736.435 GB/s
0.110377 0.17921 0.0397009 size  7297000 91899.6 MUPD/s or  735.197 GB/s
0.110016 0.180383 0.0397701 size  7301000 91790 MUPD/s or   734.32 GB/s
0.110669 0.180672 0.0401485 size  7305000 90974.7 MUPD/s or  727.798 GB/s
0.111956 0.180492 0.0403858 size  7309000 90489.7 MUPD/s or  723.918 GB/s
0.111063 0.182382 0.0420822 size  7313000 86889.5 MUPD/s or  695.116 GB/s
0.111868 0.182619 0.0406719 size  7317000 89951.5 MUPD/s or  719.612 GB/s
0.112064 0.1825 0.0411177 size  7321000 89024.9 MUPD/s or  712.199 GB/s
0.112087 0.18295 0.0403097 size  7325000 90859 MUPD/s or  726.872 GB/s
0.112016 0.183516 0.0410506 size  7329000 89267.9 MUPD/s or  714.143 GB/s
0.11292 0.185156 0.0425148 size  7333000 86240.5 MUPD/s or  689.924 GB/s
0.112498 0.18419 0.0462847 size  7337000 79259.4 MUPD/s or  634.075 GB/s
0.112691 0.184576 0.0471132 size  7341000 77908 MUPD/s or  623.264 GB/s
0.112594 0.184375 0.0458449 size  7345000 80107 MUPD/s or  640.856 GB/s
0.112692 0.184385 0.0457466 size  7349000 80323 MUPD/s or  642.584 GB/s
0.112739 0.184586 0.041657 size  7353000 88256.4 MUPD/s or  706.051 GB/s
0.113014 0.18417 0.040492 size  7357000 90845.2 MUPD/s or  726.762 GB/s
0.111855 0.183813 0.0407334 size  7361000 90355.8 MUPD/s or  722.846 GB/s
0.112131 0.182692 0.0414959 size  7365000 88743.8 MUPD/s or   709.95 GB/s
0.111948 0.184099 0.0416081 size  7369000 88552.6 MUPD/s or  708.421 GB/s
0.112866 0.185163 0.0402894 size  7373000 91500.5 MUPD/s or  732.004 GB/s
0.11312 0.182969 0.0402565 size  7377000 91624.9 MUPD/s or  732.999 GB/s
0.111531 0.179879 0.0407993 size  7381000 90454.9 MUPD/s or  723.639 GB/s
